__src_id,__dst_id,type
"http://www.youtube.com/watch?v=knicXkXd9hQ","keyword/gpu",
"http://www.facebook.com/pages/Aerospike/441629982537405","keyword/real-time",
"http://www.facebook.com/pages/Aerospike/441629982537405","keyword/real-time big data",
"http://www.facebook.com/pages/Aerospike/441629982537405","keyword/real-time",
"http://corduro.com/blog","keyword/Wallet","hasKeyword"
"http://corduro.com/blog","keyword/Fund raising","hasKeyword"
"http://www.linkedin.com/company/radoop-llc","keyword/Reporting","hasKeyword"
"http://www.linkedin.com/company/jobstheword","keyword/Social Networking","hasKeyword"
"http://www.linkedin.com/company/jobstheword","keyword/Employer Branding","hasKeyword"
"http://www.talena-inc.com","keyword/data management platform","hasKeyword"
"http://www.linkedin.com/company/3172493","keyword/Sales and Supply Chain","hasKeyword"
"http://www.youtube.com/watch?v=knicXkXd9hQ","keyword/gpu","hasKeyword"
"http://www.bigdata4analytics.com","keyword/MusicMetric","hasKeyword"
"http://www.bigdata4analytics.com","keyword/data scientist","hasKeyword"
"http://www.linkedin.com/company/synerscope-b-v-","keyword/Big Data Analysis through Visual Mining","hasKeyword"
"https://angel.co/spyglass-technologies","keyword/angel investors","hasKeyword"
"http://blog.treasure-data.com/","keyword/node.js","hasKeyword"
"http://tyk.li/blog","keyword/graph analysis","hasKeyword"
"http://tyk.li/blog","keyword/tykli news","hasKeyword"
"http://continuum.io/blog","keyword/High Performance Computing","hasKeyword"
"http://www.linkedin.com/company/ospreydata","keyword/Oil & Gas","hasKeyword"
"http://www.meteo-logic.com","keyword/forecast","hasKeyword"
"http://www.meteo-logic.com","keyword/grid operators","hasKeyword"
"http://www.kitenga.com","keyword/kitenga analytics suite","hasKeyword"
"http://www.linkedin.com/company/92062","keyword/Customer Value Management","hasKeyword"
"http://www.sumologic.com/blog/","keyword/sumo logic","hasKeyword"
"http://www.sumologic.com/blog/","keyword/log analytics","hasKeyword"
"http://www.sumologic.com/blog/","keyword/apm solutions","hasKeyword"
"http://www.sumologic.com/blog/","keyword/realtime monitoring","hasKeyword"
"http://www.sumologic.com/blog/","keyword/appinternals","hasKeyword"
"http://www.sumologic.com/blog/","keyword/joanpepin","hasKeyword"
"http://www.sumologic.com/blog/","keyword/Saas","hasKeyword"
"http://www.sumologic.com/blog/","keyword/sumo logic","hasKeyword"
"http://www.sumologic.com/blog/","keyword/transaction","hasKeyword"
"http://www.sumologic.com/blog/","keyword/machine data","hasKeyword"
"http://www.sumologic.com/blog/","keyword/metadata","hasKeyword"
"http://www.sumologic.com/blog/","keyword/machine data","hasKeyword"
"http://www.green-red.com","keyword/অনলাইন বিজ্ঞাপন","hasKeyword"
"http://www.insightsone.com","keyword/adaptive digital platform","hasKeyword"
"http://www.memsql.com","keyword/fast","hasKeyword"
"http://www.memsql.com","keyword/OLAP","hasKeyword"
"http://www.memsql.com","keyword/speed","hasKeyword"
"http://idatamatics.com","keyword/IBM Netezza ELT Tools","hasKeyword"
"http://idatamatics.com","keyword/Big data integration","hasKeyword"
"http://idatamatics.com","keyword/how to load data into hadoop","hasKeyword"
"http://idatamatics.com","keyword/Data Extraction and Load into Hadoop","hasKeyword"
"http://idatamatics.com","keyword/ETL tool for Biginsights","hasKeyword"
"http://idatamatics.com","keyword/Moving Data across Netezza and Hadoop","hasKeyword"
"http://idatamatics.com","keyword/Data Load into Hadoop","hasKeyword"
"http://idatamatics.com","keyword/Data Load into Teradata","hasKeyword"
"http://idatamatics.com","keyword/Loading Data into Cloudera Impala","hasKeyword"
"http://idatamatics.com","keyword/Loading Data into Exadata","hasKeyword"
"http://idatamatics.com","keyword/Loading Data into Hadoop","hasKeyword"
"http://idatamatics.com","keyword/How do I load data into Hadoop","hasKeyword"
"http://idatamatics.com","keyword/Best practices for ELT on Netezza","hasKeyword"
"http://www.fiscalnote.com","keyword/legislation","hasKeyword"
"http://www.fiscalnote.com","keyword/government prediction","hasKeyword"
"http://www.linkedin.com/company/synomia","keyword/SEM","hasKeyword"
"http://www.brightcomputing.com","keyword/cluster manager","hasKeyword"
"http://www.brightcomputing.com","keyword/High Performance Computing","hasKeyword"
"http://www.brightcomputing.com","keyword/monitoring","hasKeyword"
"https://angel.co/wisdomforce-technologies","keyword/angel investors","hasKeyword"
"http://www.thbs.com","keyword/cloud consulting","hasKeyword"
"http://www.thbs.com","keyword/open source software","hasKeyword"
"http://www.linkedin.com/company/kxen","keyword/social network analysis","hasKeyword"
"http://www.linkedin.com/company/promptcloud","keyword/Hosted Indexing","hasKeyword"
"http://www.linkedin.com/company/promptcloud","keyword/Hosted Web Extraction Solution","hasKeyword"
"http://www.linkedin.com/company/promptcloud","keyword/Twitter Crawl","hasKeyword"
"http://www.linkedin.com/company/cyberlightning-ltd.","keyword/3D Products","hasKeyword"
"http://www.linkedin.com/company/cyberlightning-ltd.","keyword/Industrial Internet","hasKeyword"
"organization/learnsprout","person/alex-odle","hasTeamMember"
"organization/learnsprout","person/paul-r-smith","hasTeamMember"
"organization/learnsprout","http://www.linkedin.com/company/learnsprout","hasWebsite"
"organization/lhsg","http://www.lhsg.co.kr","hasWebsite"
"organization/map-d","http://www.facebook.com/datarefined","hasWebsite"
"organization/market-atlas","image/upload/v1404920349/sebplm9wjnjnomv9iwpz.png","hasPrimaryImage"
"organization/marklogic","category/enterprise search/d629591a4c180b5f0afbfeb56c6bd6e8","hasCategory"
"organization/marklogic","funding-round/28201eed872e656ab5d3120ca005546d","hasFundingRound"
"organization/marklogic","person/frank-caufield-3","hasFounder"
"organization/massive-analytic","category/machine learning/5ea0cdb7c9a647fc50f8c9b0fac04863","hasCategory"
"organization/massive-analytic","person/george-frangou","hasTeamMember"
"organization/0xdata","person/cliff-click","hasFounder"
"organization/0xdata","person/cliff-click","hasTeamMember"
"organization/0xdata","http://twitter.com/hexadata","hasWebsite"
"organization/a16e","category/new technologies/dbf5f943c4627c0ee299acaf62022536","hasCategory"
"organization/altoros-systems","http://www.plus.google.com/106511337358259588944","hasWebsite"
"organization/altoros-systems","http://www.linkedin.com/company/110487","hasWebsite"
"organization/altoros-systems","http://blog.altoros.com/","hasWebsite"
"organization/altoros-systems","person/michael-brandmaier","hasTeamMember"
"organization/arbor-ventures","person/pc-song","hasTeamMember"
"organization/atigeo","person/michael-radler","hasBoardMemberAndAdvisor"
"organization/beyond-media-global","QWRkcmVzc0NoaW5hIEhRbnVsbG51bGxudWxsU2hhbmdoYWk=","hasOffice"
"organization/beyond-media-global","http://www.linkedin.com/company/beyond-media-global-limited","hasWebsite"
"organization/beyond-media-global","category/social media/5349a2f214d89727c32a19ebea5db78c","hasCategory"
"organization/big-inja","QWRkcmVzc01haW4gb2ZmaWNlbnVsbG51bGxudWxsSm9oYW5uZXNidXJn","hasOffice"
"organization/big-inja","QWRkcmVzc01haW4gb2ZmaWNlbnVsbG51bGxudWxsSm9oYW5uZXNidXJn","hasHeadquarter"
"organization/big-inja","http://biginja.com","hasWebsite"
"organization/nube-technologies","category/machine learning/5ea0cdb7c9a647fc50f8c9b0fac04863","hasCategory"
"organization/nube-technologies","QWRkcmVzc251bGxudWxsbnVsbDIwMTMwNE5vaWRh","hasOffice"
"organization/nube-technologies","http://www.facebook.com/pages/Nube-Technologies/131796970216098","hasWebsite"
"organization/nube-technologies","QWRkcmVzc251bGxudWxsbnVsbDIwMTMwNE5vaWRh","hasHeadquarter"
"organization/packetloop","category/security/4c6005cd347635d2ceabb7d4f1d89e8b","hasCategory"
"organization/pialgo-technologies","category/machine learning/5ea0cdb7c9a647fc50f8c9b0fac04863","hasCategory"
"organization/queryio","http://www.queryio.com","hasWebsite"
"organization/quintelligence","QWRkcmVzc09mZmljZW51bGxudWxsbnVsbExqdWJsamFuYQ==","hasOffice"
"organization/quintelligence","http://quintelligence.com/","hasWebsite"
"organization/quintelligence","QWRkcmVzc09mZmljZW51bGxudWxsbnVsbExqdWJsamFuYQ==","hasHeadquarter"
"organization/radoop","person/g-bor-makrai","hasFounder"
"organization/radoop","http://twitter.com/radoopeu","hasWebsite"
"organization/rairth","http://twitter.com/rairthbigdata","hasWebsite"
"organization/rating-vc","category/venture capital/b37dbaebc825e6a036de84556a5d2e1f","hasCategory"
"organization/rating-vc","category/machine learning/5ea0cdb7c9a647fc50f8c9b0fac04863","hasCategory"
"organization/branchbird","http://www.facebook.com/branchbird","hasWebsite"
"organization/branchbird","category/consulting/b9bd65b920bf45cc207db70ac35d5bf4","hasCategory"
"organization/branchbird","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsNjA2NDdDaGljYWdv","hasHeadquarter"
"organization/branchbird","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsNjA2NDdDaGljYWdv","hasOffice"
"organization/bright-computing","person/martijn-de-vries","hasTeamMember"
"organization/cambridge-computers","http://www.CambridgeComputer.com","hasWebsite"
"organization/chiprix","http://www.chiprix.com","hasWebsite"
"organization/conflictbase","http://www.instagram.com/conflictbase","hasWebsite"
"organization/context-relevant","http://www.facebook.com/ContextRelevant","hasWebsite"
"organization/context-relevant","person/tim-porter","hasBoardMemberAndAdvisor"
"organization/context-relevant","person/jeff-feinstein","hasTeamMember"
"organization/datainsight-io-2","category/machine learning/5ea0cdb7c9a647fc50f8c9b0fac04863","hasCategory"
"organization/deep-information-sciences-inc","QWRkcmVzc0NvcnBvcmF0ZSBPZmZpY2VudWxsbnVsbDAyNDUxV2FsdGhhbQ==","hasHeadquarter"
"organization/deep-information-sciences-inc","http://plus.google.com/116113200765133303454","hasWebsite"
"organization/deep-information-sciences-inc","QWRkcmVzc0NvcnBvcmF0ZSBPZmZpY2VudWxsbnVsbDAyNDUxV2FsdGhhbQ==","hasOffice"
"organization/dna-bits","category/health and wellness/db6cbd45de80ded4bb3a12d9d5d1e2f8","hasCategory"
"organization/echovoice","image/upload/v1397200649/7be0085433d412afdffd958ec81a0b1b.png","hasPrimaryImage"
"organization/edureka","http://www.facebook.com/edurekaIN","hasWebsite"
"organization/edureka","http://www.linkedin.com/company/edureka","hasWebsite"
"organization/engineroom-io","category/social media/5349a2f214d89727c32a19ebea5db78c","hasCategory"
"organization/engineroom-io","QWRkcmVzc1N5ZG5leW51bGxudWxsMjAxNUFsZXhhbmRyaWE=","hasOffice"
"organization/engineroom-io","QWRkcmVzc1N5ZG5leW51bGxudWxsMjAxNUFsZXhhbmRyaWE=","hasHeadquarter"
"organization/filmijob","http://plus.google.com/b/116854310794489478079/11685431079448947","hasWebsite"
"organization/flydata","person/tak-miyata","hasBoardMemberAndAdvisor"
"organization/getbulb","http://twitter.com/getbulb","hasWebsite"
"organization/getbulb","funding-round/2e7b89eb791df9bd2dc198e9548decf3","hasFundingRound"
"organization/getbulb","image/upload/v1397191459/b06445e99a188e5d42f39d56bc4e4172.jpg","hasPrimaryImage"
"organization/ginger-io","http://ginger.io","hasWebsite"
"organization/ginger-io","category/health and wellness/db6cbd45de80ded4bb3a12d9d5d1e2f8","hasCategory"
"organization/ginger-io","funding-round/854261cdaebf2a96d2f307228956d83f","hasFundingRound"
"organization/granify","http://twitter.com/granify","hasWebsite"
"organization/granify","category/machine learning/5ea0cdb7c9a647fc50f8c9b0fac04863","hasCategory"
"organization/granify","funding-round/923d2d86228038c30f742c8cf9655c2e","hasFundingRound"
"organization/granify","image/upload/v1397184202/a994ed1997096eb0dfeee178667d3bf1.png","hasPrimaryImage"
"organization/graphdive","http://twitter.com/GraphDive","hasWebsite"
"organization/gridgain-systems","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsOTQ0MDRGb3N0ZXIgQ2l0eQ==","hasHeadquarter"
"organization/gridgain-systems","image/upload/v1397183983/1fd5b06601e80e1be66de8a18ea27c0a.png","hasPrimaryImage"
"organization/gridgain-systems","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsOTQ0MDRGb3N0ZXIgQ2l0eQ==","hasHeadquarter"
"organization/gridgain-systems","funding-round/4afcf284a81b2a2c266297926c810cda","hasFundingRound"
"organization/gridgain-systems","person/jeff-stacey","hasTeamMember"
"organization/gridgain-systems","QWRkcmVzc0hlYWRxdWFydGVyc251bGxudWxsOTQ0MDRGb3N0ZXIgQ2l0eQ==","hasOffice"
"organization/gridgain-systems","http://www.facebook.com/pages/GridGain/6458239494","hasWebsite"
"organization/hexanika","image/upload/v1397762315/60a722ba77c3a16f3e7b6a1f04402de4.png","hasPrimaryImage"
"organization/hexanika","http://twitter.com/hexanika","hasWebsite"
"organization/joyent","person/ben-rockwood","hasTeamMember"
"organization/joyent","category/web hosting/56483f2d3a3570be7b8024c5bad5f1b8","hasCategory"
"organization/joyent","person/steve-tuck","hasTeamMember"
"organization/joyent","person/david-pottruck","hasBoardMemberAndAdvisor"
"organization/joyent","http://www.joyent.com","hasWebsite"
"organization/karmadata","http://www.linkedin.com/company/2320392","hasWebsite"
"organization/katalyo","category/services/d237b69050a31326264a134e13d66c31","hasCategory"
"organization/kitenga","image/upload/v1397206347/be726bbfa20a0d2b1234f93d1e01283b.jpg","hasPrimaryImage"
"organization/sidecar","person/ben-larue","hasTeamMember"
"organization/sourcethought","http://twitter.com/SourceThought","hasWebsite"
"organization/sparql-city","http://twitter.com/SPARQLCity","hasWebsite"
"organization/sparql-city","person/steve-shine","hasBoardMemberAndAdvisor"
"organization/streamdrill","https://angel.co/streamdrill","hasWebsite"
"organization/streamdrill","person/mikio-l-braun","hasTeamMember"
"organization/streamdrill","category/social media/5349a2f214d89727c32a19ebea5db78c","hasCategory"
"organization/streamdrill","person/mikio-l-braun","hasFounder"
"organization/streamdrill","image/upload/v1397186321/37756c4bf938a7df0fdeaacf1dfe4a5e.jpg","hasPrimaryImage"
"organization/streamdrill","http://blog.mikibraun.de","hasWebsite"
"organization/superganadero","person/gil-fuertes","hasTeamMember"
"organization/superganadero","person/gil-fuertes","hasFounder"
"organization/transera-communications","person/mukesh-sundaram","hasTeamMember"
"organization/transera-communications","person/arnab-mishra","hasTeamMember"
"organization/transera-communications","http://www.facebook.com/pages/Transera/109746559056116","hasWebsite"
"organization/transera-communications","person/sanjay-subhedar","hasBoardMemberAndAdvisor"
"organization/transera-communications","http://www.linkedin.com/company/transera","hasWebsite"
"organization/transera-communications","QWRkcmVzc1UuUy5BbnVsbG51bGw5NDA4N1N1bm55dmFsZQ==","hasHeadquarter"
"organization/transera-communications","funding-round/e73cba37695f4ad7eb8af14807b133aa","hasFundingRound"
"organization/transera-communications","QWRkcmVzc1UuUy5BbnVsbG51bGw5NDA4N1N1bm55dmFsZQ==","hasOffice"
"organization/tumra","image/upload/v1402894729/wddmjq98lkxstrrppkdq.png","hasPrimaryImage"
"organization/tumra","http://twitter.com/tumra","hasWebsite"
"organization/typesafe","funding-round/4ffb29f5a3e8f53df2b33301582b3ec6","hasFundingRound"
"organization/typesafe","person/mark-brewer","hasTeamMember"
"organization/vc-experts","person/ross-barrett","hasFounder"
"organization/vc-experts","category/venture capital/b37dbaebc825e6a036de84556a5d2e1f","hasCategory"
"organization/vc-experts","person/ross-barrett","hasTeamMember"
"organization/vc-experts","QWRkcmVzc0xvdWlzaWFuYSBPcGVyYXRpb25zbnVsbG51bGw3MTEwM1NocmV2ZXBvcnQ=","hasHeadquarter"
"organization/vc-experts","QWRkcmVzc0xvdWlzaWFuYSBPcGVyYXRpb25zbnVsbG51bGw3MTEwM1NocmV2ZXBvcnQ=","hasOffice"
"organization/velocidata","funding-round/b4ca66826e0a4e4a63dd029dd2044857","hasFundingRound"
